Date,Open,High,Low,Close,Adj Close,Volume
29/5/2025  ,0.9100000262260437,0.9350000023841858,0.8650000095367432,0.8799999952316284,0.8799999952316284, 13024181
30/5/2025  ,0.875    ,0.8949999809265137,0.8600000143051147,0.875    ,0.875    ,  6175994
2/6/2025  ,0.8700000047683716,0.8924999833106995,0.8600000143051147,0.875    ,0.875    ,  5417831
3/6/2025  ,0.8799999952316284,0.8849999904632568,0.8500000238418579,0.8650000095367432,0.8650000095367432,  4334262
4/6/2025  ,0.8650000095367432,0.8999999761581421,0.8650000095367432,0.8700000047683716,0.8700000047683716,  4190034
5/6/2025  ,0.8700000047683716,0.875    ,0.824999988079071,0.8299999833106995,0.8299999833106995,  6174752
6/6/2025  ,0.8399999737739563,0.8399999737739563,0.8100000023841858,0.8299999833106995,0.8299999833106995, 39311994
10/6/2025  ,0.8299999833106995,0.8399999737739563,0.8100000023841858,0.8199999928474426,0.8199999928474426, 12555235
11/6/2025  ,0.8349999785423279,0.8650000095367432,0.8199999928474426,0.8399999737739563,0.8399999737739563,  6275858
12/6/2025  ,0.8399999737739563,0.8500000238418579,0.8199999928474426,0.8349999785423279,0.8349999785423279,  3867418
13/6/2025  ,0.8299999833106995,0.8450000286102295,0.8174999952316284,0.8199999928474426,0.8199999928474426,  3798453
16/6/2025  ,0.8199999928474426,0.8299999833106995,0.8050000071525574,0.8050000071525574,0.8050000071525574,  3143464
17/6/2025  ,0.8100000023841858,0.8100000023841858,0.7749999761581421,0.7749999761581421,0.7749999761581421,  5614868
18/6/2025  ,0.7799999713897705,0.7850000262260437,0.7649999856948853,0.7749999761581421,0.7749999761581421,  7460205
19/6/2025  ,0.7649999856948853,0.7799999713897705,0.7450000047683716,0.75     ,0.75     ,  7432490
20/6/2025  ,0.7450000047683716,0.7599999904632568,0.7250000238418579,0.7549999952316284,0.7549999952316284, 24181812
23/6/2025  ,0.7400000095367432,0.7549999952316284,0.7250000238418579,0.7300000190734863,0.7300000190734863,  8249614
24/6/2025  ,0.7300000190734863,0.7599999904632568,0.7300000190734863,0.7599999904632568,0.7599999904632568,  6381740
25/6/2025  ,0.7599999904632568,0.800000011920929,0.7450000047683716,0.7749999761581421,0.7749999761581421,  6297624
26/6/2025  ,0.7749999761581421,0.8299999833106995,0.7724999785423279,0.824999988079071,0.824999988079071,  8050601
27/6/2025  ,0.8299999833106995,0.8450000286102295,0.7950000166893005,0.7950000166893005,0.7950000166893005,  5354838
30/6/2025  ,0.7950000166893005,0.8149999976158142,0.7850000262260437,0.7850000262260437,0.7850000262260437,  3962449
1/7/2025  ,0.8149999976158142,0.8149999976158142,0.75     ,0.75     ,0.75     ,  3212953
2/7/2025  ,0.75     ,0.7649999856948853,0.7350000143051147,0.7400000095367432,0.7400000095367432,  3045826
3/7/2025  ,0.7400000095367432,0.7400000095367432,0.6949999928474426,0.7149999737739563,0.7149999737739563,  9344454
4/7/2025  ,0.7200000286102295,0.75     ,0.7200000286102295,0.7300000190734863,0.7300000190734863,  2897843
7/7/2025  ,0.7400000095367432,0.7475000023841858,0.7250000238418579,0.7300000190734863,0.7300000190734863,  2334471
8/7/2025  ,0.7300000190734863,0.7450000047683716,0.7099999785423279,0.7400000095367432,0.7400000095367432,  2731220
9/7/2025  ,0.7400000095367432,0.7400000095367432,0.7250000238418579,0.7400000095367432,0.7400000095367432,  1990556
10/7/2025  ,0.7400000095367432,0.7549999952316284,0.7350000143051147,0.7450000047683716,0.7450000047683716,  2486703
11/7/2025  ,0.75     ,0.7649999856948853,0.7450000047683716,0.7549999952316284,0.7549999952316284,  1953281
14/7/2025  ,0.7549999952316284,0.7549999952316284,0.7400000095367432,0.75     ,0.75     ,  1206506
15/7/2025  ,0.7549999952316284,0.7599999904632568,0.7450000047683716,0.75     ,0.75     ,  1802215
16/7/2025  ,0.7450000047683716,0.7649999856948853,0.7350000143051147,0.7549999952316284,0.7549999952316284,  2758181
17/7/2025  ,0.7649999856948853,0.7850000262260437,0.7599999904632568,0.7799999713897705,0.7799999713897705,  2320013
18/7/2025  ,0.7799999713897705,0.800000011920929,0.7749999761581421,0.7799999713897705,0.7799999713897705,  2085141
21/7/2025  ,0.7900000214576721,0.7900000214576721,0.7599999904632568,0.7699999809265137,0.7699999809265137,  2562146
22/7/2025  ,0.7649999856948853,0.7799999713897705,0.7599999904632568,0.7699999809265137,0.7699999809265137,  2326193
23/7/2025  ,0.7749999761581421,0.8050000071525574,0.7699999809265137,0.800000011920929,0.800000011920929,  3559990
24/7/2025  ,0.7950000166893005,0.824999988079071,0.7850000262260437,0.8149999976158142,0.8149999976158142,  3073640
25/7/2025  ,0.800000011920929,0.8174999952316284,0.7975000143051147,0.800000011920929,0.800000011920929,  1863847
28/7/2025  ,0.800000011920929,0.8149999976158142,0.7950000166893005,0.8100000023841858,0.8100000023841858,  2695877
29/7/2025  ,0.7950000166893005,0.8149999976158142,0.7825000286102295,0.7850000262260437,0.7850000262260437,  3244245
30/7/2025  ,0.7799999713897705,0.7850000262260437,0.7649999856948853,0.7699999809265137,0.7699999809265137,  3265996
31/7/2025  ,0.7699999809265137,0.7749999761581421,0.7549999952316284,0.7699999809265137,0.7699999809265137,  2560503
1/8/2025  ,0.7799999713897705,0.7799999713897705,0.7475000023841858,0.7549999952316284,0.7549999952316284,  2179896
4/8/2025  ,0.75     ,0.7649999856948853,0.75     ,0.7549999952316284,0.7549999952316284,  2426728
5/8/2025  ,0.7599999904632568,0.7699999809265137,0.7350000143051147,0.75     ,0.75     ,  2900586
6/8/2025  ,0.7599999904632568,0.8050000071525574,0.7450000047683716,0.800000011920929,0.800000011920929,  7125564
7/8/2025  ,0.8100000023841858,0.8500000238418579,0.8075000047683716,0.8399999737739563,0.8399999737739563,  9024866
8/8/2025  ,0.8349999785423279,0.8650000095367432,0.8149999976158142,0.8450000286102295,0.8450000286102295,  3675672
11/8/2025  ,0.8500000238418579,0.8550000190734863,0.824999988079071,0.8349999785423279,0.8349999785423279,  1736138
12/8/2025  ,0.8100000023841858,0.8299999833106995,0.7799999713897705,0.8149999976158142,0.8149999976158142,  5071158
13/8/2025  ,0.8100000023841858,0.824999988079071,0.7799999713897705,0.7900000214576721,0.7900000214576721,  5606280
14/8/2025  ,0.7900000214576721,0.8199999928474426,0.7875000238418579,0.800000011920929,0.800000011920929,  5617653
15/8/2025  ,0.800000011920929,0.8100000023841858,0.7950000166893005,0.7950000166893005,0.7950000166893005,  2140470
18/8/2025  ,0.800000011920929,0.8100000023841858,0.7950000166893005,0.8050000071525574,0.8050000071525574,  2384066
19/8/2025  ,0.7950000166893005,0.8100000023841858,0.7850000262260437,0.8100000023841858,0.8100000023841858,  8552906
20/8/2025  ,0.8199999928474426,0.824999988079071,0.7900000214576721,0.8100000023841858,0.8100000023841858,  2800511
21/8/2025  ,0.8100000023841858,0.8100000023841858,0.6650000214576721,0.699999988079071,0.699999988079071, 25709534
22/8/2025  ,0.6899999976158142,0.8399999737739563,0.6625000238418579,0.8299999833106995,0.8299999833106995, 26665272
25/8/2025  ,0.8100000023841858,0.8450000286102295,0.8050000071525574,0.8349999785423279,0.8349999785423279, 10796649
26/8/2025  ,0.8399999737739563,0.9350000023841858,0.8349999785423279,0.9350000023841858,0.9350000023841858, 40819480
27/8/2025  ,0.9100000262260437,0.9649999737739563,0.8949999809265137,0.9599999785423279,0.9599999785423279,  6932863
28/8/2025  ,0.949999988079071,0.949999988079071,0.9100000262260437,0.9100000262260437,0.9100000262260437,  5442900
29/8/2025  ,0.9100000262260437,0.9150000214576721,0.8600000143051147,0.8600000143051147,0.8600000143051147,  6545078
1/9/2025  ,0.8500000238418579,0.8700000047683716,0.8500000238418579,0.8550000190734863,0.8550000190734863,  3007306
2/9/2025  ,0.8600000143051147,0.8650000095367432,0.8399999737739563,0.8399999737739563,0.8399999737739563,  3044577
3/9/2025  ,0.8500000238418579,0.8849999904632568,0.8475000262260437,0.8500000238418579,0.8500000238418579,  9181416
4/9/2025  ,0.8500000238418579,0.8700000047683716,0.8450000286102295,0.8500000238418579,0.8500000238418579,  2587321
5/9/2025  ,0.8450000286102295,0.8525000214576721,0.8050000071525574,0.824999988079071,0.824999988079071,  4382341
8/9/2025  ,0.8149999976158142,0.8450000286102295,0.8149999976158142,0.824999988079071,0.824999988079071,  3693639
9/9/2025  ,0.8299999833106995,0.8349999785423279,0.8050000071525574,0.8100000023841858,0.8100000023841858,  2622471
10/9/2025  ,0.800000011920929,0.8075000047683716,0.7850000262260437,0.7950000166893005,0.7950000166893005,  2348677
11/9/2025  ,0.7850000262260437,0.7900000214576721,0.7699999809265137,0.7850000262260437,0.7850000262260437,  2478808
12/9/2025  ,0.7850000262260437,0.8050000071525574,0.7799999713897705,0.7850000262260437,0.7850000262260437,  1443307
15/9/2025  ,0.7799999713897705,0.8050000071525574,0.7749999761581421,0.7950000166893005,0.7950000166893005,  1327115
16/9/2025  ,0.7900000214576721,0.7950000166893005,0.7699999809265137,0.7749999761581421,0.7749999761581421,   987220
17/9/2025  ,0.7749999761581421,0.7900000214576721,0.7699999809265137,0.7749999761581421,0.7749999761581421,  1648101
18/9/2025  ,0.7799999713897705,0.7900000214576721,0.7749999761581421,0.7799999713897705,0.7799999713897705,  1978897
19/9/2025  ,0.7799999713897705,0.7925000190734863,0.7749999761581421,0.7799999713897705,0.7799999713897705,  3857735
22/9/2025  ,0.7850000262260437,0.8224999904632568,0.7850000262260437,0.7950000166893005,0.7950000166893005,  4040043
23/9/2025  ,0.8050000071525574,0.8125   ,0.7699999809265137,0.7749999761581421,0.7749999761581421,  2747212
24/9/2025  ,0.7749999761581421,0.7850000262260437,0.75     ,0.7549999952316284,0.7549999952316284,  4697910
25/9/2025  ,0.7599999904632568,0.7875000238418579,0.7400000095367432,0.7699999809265137,0.7699999809265137,  5468645
26/9/2025  ,0.7749999761581421,0.7749999761581421,0.7400000095367432,0.7450000047683716,0.7450000047683716,  1588593
29/9/2025  ,0.7450000047683716,0.7549999952316284,0.7400000095367432,0.7450000047683716,0.7450000047683716,  2119049
30/9/2025  ,0.7549999952316284,0.7549999952316284,0.7300000190734863,0.75     ,0.75     ,  2551683
1/10/2025  ,0.7549999952316284,0.7549999952316284,0.737500011920929,0.75     ,0.75     ,  2159165
2/10/2025  ,0.7599999904632568,0.7900000214576721,0.7599999904632568,0.7699999809265137,0.7699999809265137,  3586244
3/10/2025  ,0.7799999713897705,0.8299999833106995,0.7749999761581421,0.8050000071525574,0.8050000071525574,  4424194
